rate_rps,serverless_per_1k,container_per_1k,managed_per_1k,serverless_monthly,container_monthly,managed_monthly
0.024705040554568253,0.004819615831795926,0.23387040247984528,0.7308450077495166,0.0,15.184,47.45
0.025165270514053917,0.004818744652098609,0.22959331093027957,0.7174790966571237,0.0,15.184,47.45
0.02563407409296515,0.00481785744928736,0.2253944401043685,0.7043576253261516,0.0,15.184,47.45
0.026111611009174595,0.0048169539325674205,0.22127235947822957,0.6914761233694674,0.0,15.184,47.45
0.026598043955937584,0.004816033806013526,0.21722566468982699,0.6788302021557094,0.0,15.184,47.45
0.027093538657320514,0.004815096768484947,0.21325297706051607,0.6664155533141128,0.0,15.184,47.45
0.027598263924661803,0.004814142513539348,0.20935294312533753,0.6542279472666799,0.0,15.184,47.45
0.028112391714084643,0.004813170729345429,0.20552423417190227,0.6422632317871947,0.0,15.184,47.45
0.028636097185081158,0.0048121810985943805,0.201765545787709,0.6305173305865907,0.0,15.184,47.45
0.02916955876018796,0.004811173298410103,0.19807559741574052,0.6189862419241892,0.0,15.184,47.45
0.029712958185773342,0.004810147000258218,0.19445313191818767,0.6076660372443365,0.0,15.184,47.45
0.03026648059395692,0.004809101869853843,0.1908969151481518,0.5965528598379745,0.0,15.184,47.45
0.03083031456568277,0.004808037567068139,0.18740573552918025,0.5856429235286883,0.0,15.184,47.45
0.03140465219496752,0.004806953745833604,0.18397840364249107,0.5749325113827847,0.0,15.184,47.45
0.03198968915434538,0.004805850054048139,0.18061375182174733,0.5644179744429604,0.0,15.184,47.45
0.03258562476153226,0.004804726133477848,0.17731063375524156,0.55409573048513,0.0,15.184,47.45
0.0331926620473319,0.004803581619658598,0.17406792409535612,0.543962262797988,0.0,15.184,47.45
0.03381100782480685,0.004802416141796308,0.17088451807516575,0.534014118984893,0.0,15.184,47.45
0.034440872759738235,0.004801229322665993,0.16775933113205146,0.5242479097876608,0.0,15.184,47.45
0.03508247144239792,0.004800020778509529,0.16469129853819847,0.5146603079318702,0.0,15.184,47.45
0.035736022460657886,0.00479879011893218,0.16167937503785113,0.5052480469932848,0.0,15.184,47.45
0.03640174847446141,0.004797536946797832,0.15872253449120244,0.4960079202850076,0.0,15.184,47.45
0.037079876291681704,0.004796260858122984,0.15581976952479565,0.48693677976498645,0.0,15.184,47.45
0.03777063694539366,0.004794961441969477,0.15297009118831947,0.47803153496349843,0.0,15.184,47.45
0.03847426577258504,0.004793638280335944,0.15017252861768066,0.46928915193025206,0.0,15.184,47.45
0.03919100249433404,0.004792290948048031,0.14742612870423735,0.4607066522007418,0.0,15.184,47.45
0.03992109129748051,0.004790919012647338,0.14472995577008246,0.4522811117815077,0.0,15.184,47.45
0.04066478091781856,0.004789522034279136,0.1420830912492648,0.4440096601539526,0.0,15.184,47.45
0.041422324724838956,0.004788099565578817,0.1394846333748411,0.4358894792963785,0.0,15.184,47.45
0.042193980808050265,0.00478665115155713,0.13693369687165008,0.4279178027239066,0.0,15.184,47.45
0.042980012064907966,0.00478517632948418,0.1344294126547065,0.42009191454595785,0.0,15.184,47.45
0.04378068629038169,0.004783674628772207,0.13197092753310982,0.4124091485409683,0.0,15.184,47.45
0.04459627626819093,0.00478214557085717,0.12955740391936887,0.4048668872480278,0.0,15.184,47.45
0.04542705986374045,0.004780588669079127,0.1271880195440418,0.39746256107513067,0.0,15.184,47.45
0.04627332011878691,0.00477900342856143,0.12486196717559513,0.39019364742373486,0.0,15.184,47.45
0.04713534534786907,0.004777389346088772,0.12257845434538614,0.3830576698293317,0.0,15.184,47.45
0.048013429236534504,0.004775745909984068,0.12033670307767427,0.37605219711773213,0.0,15.184,47.45
0.0489078709413959,0.0047740725999842115,0.11813594962457125,0.3691748425767851,0.0,15.184,47.45
0.0498189751920516,0.0047723688871147175,0.1159754442058374,0.36242326314324186,0.0,15.184,47.45
0.05074705239490466,0.004770634233563287,0.11385445075343735,0.35579515860449173,0.0,15.184,47.45
0.05169241873891599,0.004768868092552283,0.1117722466607671,0.3492882708148972,0.0,15.184,47.45
0.05265539630332756,0.004767069908210195,0.10972812253646737,0.3429003829264605,0.0,15.184,47.45
0.0536363131673924,0.004765239115442064,0.10772138196273924,0.33662931863356016,0.0,15.184,47.45
0.05463550352214876,0.004763375139798943,0.10575134125807988,0.3304729414314996,0.0,15.184,47.45
0.05565330778427646,0.004761477397346391,0.10381732924435721,0.3244291538886163,0.0,15.184,47.45
0.05669007271207434,0.004759545294532064,0.10191868701814483,0.3184958969317026,0.0,15.184,47.45
